0.00000006,0.00000006,0.00000006,6.284737421984879e-08
0.00000129,0.00000129,0.00000129,1.285110309957054e-06
0.00000469,0.00000469,0.00000469,1.0843012555500845e-05
0.00000000,0.00000000,0.00000000,1.5011356587342507e-10
0.00000155,0.00000155,0.00000155,3.51522234903154e-05
0.00195413,0.00195413,0.00195413,1.2467526587431825
0.00033842,0.00033842,0.00033842,1.2313784657602544
0.00032122,0.00032122,0.00032122,1.2067396774600507
0.00000754,0.00000754,0.00000754,8.317752497532534e-06
0.00000047,0.00000047,0.00000047,4.7100712259773354e-07
0.00002232,0.00002232,0.00002232,1.2531397935202437
0.00000017,0.00000017,0.00000017,1.7028917302779262e-07
0.00000000,0.00000000,0.00000000,6.031809232041925e-10
0.00993585,0.00993585,0.00993585,1.2407228190529622
0.00001191,0.00001191,0.00001191,6.349857911641019e-05
0.00002351,0.00002351,0.00002351,1.2538708775368061
0.00022644,0.00022644,0.00022644,1.2173642606944957
0.00001235,0.00001235,0.00001235,1.2236938690039845
0.00402429,0.00402429,0.00402429,1.1962869952585926
0.00000424,0.00000424,0.00000424,1.2038193890625202e-05
0.00000004,0.00000004,0.00000004,4.41480439594567e-08
0.00263672,0.00263672,0.00263672,1.2538837178886013
0.00000000,0.00000000,0.00000000,3.3476075612451083e-09
0.00001511,0.00001511,0.00001511,1.2453551383401027
0.02925601,0.02925601,0.02925601,1.2269609898395761
0.00667573,0.00667573,0.00667573,1.2531225164769115
0.00002351,0.00002351,0.00002351,1.2486675892502057
0.07752724,0.07752724,0.07752724,1.2148957136224177
0.01888172,0.01888172,0.01888172,1.2091501148954449
0.00000589,0.00000589,0.00000589,2.2038507040656424e-05
0.00028075,0.00028075,0.00028075,1.2303011511504747
0.00003100,0.00003100,0.00003100,1.2524505399226458
0.00003879,0.00003879,0.00003879,1.2176475828169433
0.00087570,0.00087570,0.00087570,1.2553745862892343
0.00008756,0.00008756,0.00008756,1.2575892339650867
0.00269694,0.00269694,0.00269694,1.2069542731736367
0.00000708,0.00000708,0.00000708,1.2554540201346622
0.00236717,0.00236717,0.00236717,1.2069168454221006
0.00174823,0.00174823,0.00174823,1.2154689427239416
0.01096828,0.01096828,0.01096828,1.2189133100243175
0.00033842,0.00033842,0.00033842,1.2313784657602544
0.00000754,0.00000754,0.00000754,8.317752497532534e-06
0.00002351,0.00002351,0.00002351,1.2486675892502057
0.00003100,0.00003100,0.00003100,1.2524505399226458
0.00195413,0.00195413,0.00195413,1.2467526587431825
0.00001511,0.00001511,0.00001511,1.2453551383401027
0.00269694,0.00269694,0.00269694,1.2069542731736367
0.00174823,0.00174823,0.00174823,1.2154689427239416
0.00000469,0.00000469,0.00000469,1.0843012555500845e-05
0.00000000,0.00000000,0.00000000,1.5011356587342507e-10
0.00001235,0.00001235,0.00001235,1.2236938690039845
0.00003879,0.00003879,0.00003879,1.2176475828169433
0.00000006,0.00000006,0.00000006,6.284737421984879e-08
0.00000155,0.00000155,0.00000155,3.51522234903154e-05
0.02925601,0.02925601,0.02925601,1.2269609898395761
0.00028075,0.00028075,0.00028075,1.2303011511504747
0.00022644,0.00022644,0.00022644,1.2173642606944957
0.01888172,0.01888172,0.01888172,1.2091501148954449
0.00000708,0.00000708,0.00000708,1.2554540201346622
0.01096828,0.01096828,0.01096828,1.2189133100243175
0.00032122,0.00032122,0.00032122,1.2067396774600507
0.00000047,0.00000047,0.00000047,4.7100712259773354e-07
0.00000017,0.00000017,0.00000017,1.7028917302779262e-07
0.00667573,0.00667573,0.00667573,1.2531225164769115
0.00000129,0.00000129,0.00000129,1.285110309957054e-06
0.00402429,0.00402429,0.00402429,1.1962869952585926
0.00000424,0.00000424,0.00000424,1.2038193890625202e-05
0.00000004,0.00000004,0.00000004,4.41480439594567e-08
0.00002232,0.00002232,0.00002232,1.2531397935202437
0.00000000,0.00000000,0.00000000,6.031809232041925e-10
0.00263672,0.00263672,0.00263672,1.2538837178886013
0.00000000,0.00000000,0.00000000,3.3476075612451083e-09
0.00993585,0.00993585,0.00993585,1.2407228190529622
0.00001191,0.00001191,0.00001191,6.349857911641019e-05
0.00087570,0.00087570,0.00087570,1.2553745862892343
0.00236717,0.00236717,0.00236717,1.2069168454221006
0.00002351,0.00002351,0.00002351,1.2538708775368061
0.07752724,0.07752724,0.07752724,1.2148957136224177
0.00000589,0.00000589,0.00000589,2.2038507040656424e-05
0.00008756,0.00008756,0.00008756,1.2575892339650867
0.00033842,0.00033842,0.00033842,1.2313784657602544
0.00000754,0.00000754,0.00000754,8.317752497532534e-06
0.00000129,0.00000129,0.00000129,1.285110309957054e-06
0.00000006,0.00000006,0.00000006,6.284737421984879e-08
0.00000129,0.00000129,0.00000129,1.285110309957054e-06
0.00000469,0.00000469,0.00000469,1.0843012555500845e-05
0.00000000,0.00000000,0.00000000,1.5011356587342507e-10
0.00000155,0.00000155,0.00000155,3.51522234903154e-05
0.00195413,0.00195413,0.00195413,1.2467526587431825
0.00033842,0.00033842,0.00033842,1.2313784657602544
0.00002232,0.00002232,0.00002232,1.2531397935202437
0.00000754,0.00000754,0.00000754,8.317752497532534e-06
0.00000000,0.00000000,0.00000000,6.031809232041925e-10
0.00032122,0.00032122,0.00032122,1.2067396774600507
0.00000047,0.00000047,0.00000047,4.7100712259773354e-07
0.00000017,0.00000017,0.00000017,1.7028917302779262e-07
0.00993585,0.00993585,0.00993585,1.2407228190529622
0.00001191,0.00001191,0.00001191,6.349857911641019e-05
0.00002351,0.00002351,0.00002351,1.2538708775368061
0.00001235,0.00001235,0.00001235,1.2236938690039845
0.00022644,0.00022644,0.00022644,1.2173642606944957
0.00402429,0.00402429,0.00402429,1.1962869952585926
0.00000424,0.00000424,0.00000424,1.2038193890625202e-05
0.00000004,0.00000004,0.00000004,4.41480439594567e-08
0.00263672,0.00263672,0.00263672,1.2538837178886013
0.00000000,0.00000000,0.00000000,3.3476075612451083e-09
0.00001511,0.00001511,0.00001511,1.2453551383401027
0.02925601,0.02925601,0.02925601,1.2269609898395761
0.00667573,0.00667573,0.00667573,1.2531225164769115
0.00002351,0.00002351,0.00002351,1.2486675892502057
0.07752724,0.07752724,0.07752724,1.2148957136224177
0.00000589,0.00000589,0.00000589,2.2038507040656424e-05
0.01888172,0.01888172,0.01888172,1.2091501148954449
0.00003100,0.00003100,0.00003100,1.2524505399226458
0.00028075,0.00028075,0.00028075,1.2303011511504747
0.00003879,0.00003879,0.00003879,1.2176475828169433
0.00087570,0.00087570,0.00087570,1.2553745862892343
0.00008756,0.00008756,0.00008756,1.2575892339650867
0.00269694,0.00269694,0.00269694,1.2069542731736367
0.00000708,0.00000708,0.00000708,1.2554540201346622
0.00236717,0.00236717,0.00236717,1.2069168454221006
0.00174823,0.00174823,0.00174823,1.2154689427239416
0.01096828,0.01096828,0.01096828,1.2189133100243175
0.00000006,0.00000006,0.00000006,6.284737421984879e-08
0.00000129,0.00000129,0.00000129,1.285110309957054e-06
0.00000469,0.00000469,0.00000469,1.0843012555500845e-05
0.00000000,0.00000000,0.00000000,1.5011356587342507e-10
0.00033842,0.00033842,0.00033842,1.2313784657602544
0.00000754,0.00000754,0.00000754,8.317752497532534e-06
