0.00220139,0.00220139,0.00220139,4.69782097775969e-06
0.03528187,0.03528187,0.03528187,4.835594195924317e-07
0.00220139,0.00220139,0.00220139,4.69782097775969e-06
0.03528187,0.03528187,0.03528187,4.835594195924317e-07
0.00220139,0.00220139,0.00220139,4.69782097775969e-06
0.03528187,0.03528187,0.03528187,4.835594195924317e-07
0.00220139,0.00220139,0.00220139,4.69782097775969e-06
0.03528187,0.03528187,0.03528187,4.835594195924317e-07
0.00220139,0.00220139,0.00220139,4.69782097775969e-06
0.00220139,0.00220139,0.00220139,1.2543256588597065
0.03528187,0.03528187,0.03528187,4.835594195924317e-07
0.03528187,0.03528187,0.03528187,1.2421848804568836
0.00220139,0.00220139,0.00220139,4.69782097775969e-06
0.00220139,0.00220139,0.00220139,1.2543256588597065
0.03528187,0.03528187,0.03528187,1.2421848804568836
0.00220139,0.00220139,0.00220139,4.69782097775969e-06
0.03528187,0.03528187,0.03528187,4.835594195924317e-07
0.00220139,0.00220139,0.00220139,4.69782097775969e-06
0.03528187,0.03528187,0.03528187,4.835594195924317e-07
0.00220139,0.00220139,0.00220139,4.69782097775969e-06
0.03528187,0.03528187,0.03528187,4.835594195924317e-07
0.00220139,0.00220139,0.00220139,4.69782097775969e-06
0.03528187,0.03528187,0.03528187,4.835594195924317e-07
0.00220139,0.00220139,0.00220139,4.69782097775969e-06
0.03528187,0.03528187,0.03528187,4.835594195924317e-07
